,Emission magnitude [kgh],Cumulative emissions fraction [%]
1992,0.044217240833332,0.997638610036059
1993,0.044258887916666004,0.9976355719982299
1994,0.044299157916665007,0.997632531190858
1995,0.044338745416667,0.9976294876575711
1996,0.044376892916666,0.9976264415045449
1997,0.04441465,0.997623392772716
1998,0.044455060416666005,0.997620341263865
1999,0.044492987500001004,0.997617287147343
2000,0.044530991250001005,0.9976142304210741
2001,0.044570651249999996,0.9976111709871599
2002,0.044610744166665,0.9976081087923362
2003,0.04465172,0.9976050437870281
2004,0.04469196999999999,0.9976019760370821
2005,0.044731174583334,0.9975989056040561
2006,0.044771518333333,0.9975958324103399
2007,0.044811855416665,0.997592756456292
2008,0.044852953749998994,0.997589677677647
2009,0.044893222916667,0.997586596128585
2010,0.044932733749999995,0.9975835118657601
2011,0.044973124166666004,0.9975804248350629
2012,0.045011281666666,0.9975773351944272
2013,0.045052822500001,0.997574242708161
2014,0.0450950875,0.9975711473275479
2015,0.045137059166667,0.997568049064063
2016,0.045178081666666,0.997564947978456
2017,0.045218587083334004,0.9975618441173462
2018,0.0452606625,0.9975587373718661
2019,0.04530034708333401,0.997555627920781
2020,0.045341435833334,0.997552515659071
2021,0.045386609166665995,0.9975494003076362
2022,0.045428619999999,0.9975462820748779
2023,0.045469239583332,0.9975431610670839
2024,0.045512341249999,0.9975400370933242
2025,0.045553054583335,0.9975369103326919
2026,0.045592919166665,0.997533780826376
2027,0.045633173750001,0.997530648554722
2028,0.045675094166667,0.9975275134034021
2029,0.045716119166667,0.997524375437831
2030,0.045755477916665996,0.997521234769622
2031,0.045797400416666,0.997518091224191
2032,0.045840951666666,0.9975149446893481
2033,0.045883756250000005,0.997511795218656
2034,0.04592368333333301,0.997508643008598
2035,0.0459648125,0.9975054879645121
2036,0.046007429166666,0.9975023299918941
2037,0.046048858333334,0.9974991691777462
2038,0.046092716666666,0.997496005364872
2039,0.046135433333334995,0.99749283862722
2040,0.046178037499999006,0.9974896689557221
2041,0.04622404583333399,0.997486496125909
2042,0.046265620833335,0.9974833204478062
2043,0.046310020833332,0.9974801417302549
2044,0.046352491666667,0.997476960079846
2045,0.04639741666666599,0.997473775348871
2046,0.046441108333333,0.9974705876179231
2047,0.046482791666665996,0.9974673970212239
2048,0.0465244375,0.997464203565095
2049,0.04656988333333399,0.9974610070071259
2050,0.046614745833334005,0.997457807373811
2051,0.046659458333334,0.9974546046740791
2052,0.046702966666666006,0.997451399001613
2053,0.046748358333333004,0.9974481902214981
2054,0.046793258333334,0.9974449783507939
2055,0.046838958333334,0.997441763354678
2056,0.046884041666667,0.997438545259891
2057,0.046930187500001,0.9974353240035659
2058,0.046977362499999994,0.9974320995004462
2059,0.047025004166666,0.9974288717300329
2060,0.04707292083333401,0.9974256406881201
2061,0.047117291666666006,0.997422406594923
2062,0.047164545833331996,0.9974191692736241
2063,0.047211025000001,0.9974159287683909
2064,0.047259041666668,0.997412684982967
2065,0.047309595833333,0.997409437723696
2066,0.047355745833333,0.9974061872870801
2067,0.047405012499999,0.9974029334697349
2068,0.047450666666667,0.997399676521163
2069,0.047502108333332,0.997396416039092
2070,0.047550487499999,0.997393152238406
2071,0.047602779166667,0.9973898848527011
2072,0.047652562500000994,0.997386614059212
2073,0.047703487499999996,0.9973833397869409
2074,0.04775021250000099,0.9973800623206399
2075,0.047799491666664994,0.9973767814699019
2076,0.047850816666667004,0.9973734971052559
2077,0.04789808333333499,0.9973702095070219
2078,0.047950237500000006,0.9973669183327829
2079,0.048000625000001,0.997363623699164
2080,0.048050529166667,0.997360325638453
2081,0.048101624999999995,0.9973570240711661
2082,0.04815450416666701,0.9973537188809518
2083,0.0482049625,0.9973504102244559
2084,0.0482548875,0.9973470981476431
2085,0.048307083333334,0.997343782503817
2086,0.048354929166667,0.997340463598239
2087,0.04840773749999901,0.9973371410753851
2088,0.048461241666665,0.9973338148854023
2089,0.04851483333333299,0.9973304850216831
2090,0.048569299999999,0.99732715142645
2091,0.048621316666666005,0.9973238142671171
2092,0.048674404166665,0.9973204734684031
2093,0.04873042916666599,0.9973171288208519
2094,0.048788641666666,0.9973137801733168
2095,0.04884324583333301,0.9973104278095659
2096,0.048897924999999995,0.997307071699747
2097,0.04895482500000099,0.9973037116930591
2098,0.049014870833333,0.9973003475580521
2099,0.049073475000000005,0.997296979409431
2100,0.049128149999999995,0.9972936075059501
2101,0.0491824875,0.997290231883315
2102,0.049241050000000994,0.997286852255718
2103,0.049298875,0.997283468639272
2104,0.04936007916666701,0.9972800808415929
2105,0.049416429166666005,0.99727668917853
2106,0.049474962500000004,0.997273293500722
2107,0.049538445833333,0.9972698934707969
2108,0.049597779166667,0.997266489390148
2109,0.0496608625,0.997263080980276
2110,0.049721970833332,0.9972596683727138
2111,0.049783341666666994,0.997256251563163
2112,0.049846462499997995,0.997252830431346
2113,0.049910604166667,0.997249404918475
2114,0.049973304166666,0.9972459751217599
2115,0.05003896249999899,0.9972425408246721
2116,0.05009886249999901,0.997239102428081
2117,0.050165175000001005,0.99723565946494
2118,0.050229770833334006,0.9972322120692769
2119,0.050296174999999,0.9972287601400109
2120,0.050363395833332006,0.9972253035858911
2121,0.050427362499998005,0.997221842645971
2122,0.050491695833332996,0.997218377308425
2123,0.050559512500001,0.997214907336485
2124,0.05062508333333401,0.997211432860024
2125,0.050694287499999005,0.9972079536413831
2126,0.05075993333333301,0.9972044699220991
2127,0.050827345833333,0.9972009816061741
2128,0.050895974999999,0.9971974886010271
2129,0.050965125,0.9971939908789821
2130,0.05103665,0.9971904882528471
2131,0.05110703750000101,0.9971869807821131
2132,0.05117341666666599,0.9971834687762211
2133,0.051244833333333,0.9971799518658792
2134,0.05131644999999899,0.997176430052332
2135,0.05139034166666699,0.997172903194914
2136,0.051461087500001,0.997169371498831
2137,0.05153689166666799,0.9971658346127599
2138,0.051609870833333994,0.9971622927299431
2139,0.051686108333334,0.997158745621673
2140,0.051756366666667,0.997155193695477
2141,0.051829708333334015,0.997151636744945
2142,0.05190155416666701,0.997148074880679
2143,0.05197827083333499,0.9971445077677711
2144,0.052047491666667,0.997140935898727
2145,0.052124387499999016,0.9971373587564167
2146,0.052200170833334,0.9971337764010771
2147,0.052277270833334,0.9971301887563669
2148,0.052356204166666996,0.9971265956956369
2149,0.052435066666666995,0.9971229971977451
2150,0.052514091666667005,0.9971193933003452
2151,0.05259223750000001,0.9971157840708251
2152,0.052670258333334,0.9971121694979852
2153,0.052754475000001,0.9971085491626089
2154,0.052834729166665005,0.9971049233053699
2155,0.052911187500001,0.9971012922168189
2156,0.052990404166666005,0.9970976557193628
2157,0.053070833333333,0.9970940137026101
2158,0.053158279166666,0.9970903656720009
2159,0.05323827083333501,0.9970867121629909
2160,0.053320516666666005,0.997083053011011
2161,0.053403133333333,0.9970793881995201
2162,0.053486604166665994,0.9970757176557882
2163,0.05356664999999999,0.997072041623405
2164,0.053651270833334,0.9970683598077592
2165,0.0537359125,0.997064672188103
2166,0.053819508333333,0.997060978844045
2167,0.0539021625,0.9970572798068169
2168,0.053987708333332995,0.997053574929861
2169,0.054072070833332,0.9970498642688842
2170,0.054154304166665,0.997046147979435
2171,0.054244183333332995,0.997042425513218
2172,0.054329687499999,0.9970386971770739
2173,0.054412266666667,0.9970349631517019
2174,0.0544966625,0.9970312233130109
2175,0.054585729166667,0.99702747740509
2176,0.054676620833333,0.9970237252696679
2177,0.054767395833334995,0.997019966929836
2178,0.054851387499999994,0.997016202809772
2179,0.054940875,0.9970124325504349
2180,0.055026495833332,0.997008656413721
2181,0.055117770833333,0.9970048740102729
2182,0.05520387916666699,0.997001085699112
2183,0.055291474999999,0.9969972914023281
2184,0.05538728750000099,0.996993490504828
2185,0.05547660000000001,0.996989683462524
2186,0.055564895833332,0.9969858704127341
2187,0.055656533333331995,0.99698205107576
2188,0.055741895833333,0.99697822589299
2189,0.055836558333332995,0.9969743942442161
2190,0.05592964166666701,0.9969705561929338
2191,0.056022445833334,0.9969667117570881
2192,0.05611375833333301,0.9969628610772491
2193,0.05620984583333401,0.9969590037748899
2194,0.056303612500001,0.99695514001163
2195,0.05640046249999899,0.9969512695910231
2196,0.056494804166667,0.996947392701412
2197,0.056589579166666994,0.9969435093086491
2198,0.0566864625,0.996939619274641
2199,0.056785766666665,0.996935722428875
2200,0.056882066666665995,0.9969318189776011
2201,0.056979995833334,0.996927908818599
2202,0.057066662499999,0.996923992708099
2203,0.057159049999999004,0.996920070263369
2204,0.057260266666668,0.9969161408807728
2205,0.05735895833333501,0.996912204778871
2206,0.057458175000000986,0.996908261851738
2207,0.057552245833333,0.996904312492528
2208,0.05765988333333401,0.996900355756042
2209,0.05776114583333299,0.996896392076998
2210,0.057859175000001005,0.9968924216712389
2211,0.057955016666667004,0.9968884446860662
2212,0.058058429166668,0.9968844606258049
2213,0.058152229166667,0.99688047016776
2214,0.058250095833333,0.996876472973174
2215,0.058348945833333,0.996872468995788
2216,0.058448016666667005,0.996868458201161
2217,0.058548970833333006,0.996864440479408
2218,0.058647962500001,0.996860415953372
2219,0.05875435416666901,0.9968563841368651
2220,0.05885378750000101,0.9968523454919429
2221,0.058959400000000994,0.9968482996134169
2222,0.059061966666667,0.996844246737037
2223,0.059164729166665,0.9968401867962721
2224,0.05926185833333301,0.9968361201984651
2225,0.059371625,0.996832046048335
2226,0.059475158333334,0.996827964753893
2227,0.059578779166667,0.996823876360206
2228,0.059683020833332004,0.9968197808552111
2229,0.05978489166666601,0.99681567837418
2230,0.059891837499999004,0.9968115685825341
2231,0.059999141666667,0.9968074514210679
2232,0.0601093875,0.9968033267093009
2233,0.0602141375,0.9967991947970078
2234,0.060321037499998995,0.9967950555661862
2235,0.060424895833334005,0.99679090923271
2236,0.060522408333333014,0.996786756228477
2237,0.060627958333333995,0.996782595958306
2238,0.060734808333333015,0.9967784283586638
2239,0.060845775000000005,0.9967742531064558
2240,0.060947387500001005,0.996770070884241
2241,0.06105503333333301,0.996765881277048
2242,0.061166550000001,0.9967616839996039
2243,0.061275454166666,0.99675747925643
2244,0.061383083333333,0.9967532671228889
2245,0.06149175,0.996749047537231
2246,0.061598083333332984,0.9967448206487152
2247,0.061704229166666,0.9967405864840598
2248,0.06181344999999901,0.9967363448084819
2249,0.061921170833334004,0.996732095733176
2250,0.062029195833333994,0.996727839251157
2251,0.062135487499999996,0.9967235754885341
2252,0.062241691666666,0.9967193044568889
2253,0.062346849999999995,0.996715026212968
2254,0.062453570833331994,0.9967107406341119
2255,0.062561920833332,0.9967064476092539
2256,0.062675195833333,0.9967021468264411
2257,0.06277970833333299,0.9966978388670771
2258,0.06288852916666701,0.9966935234495862
2259,0.062994920833335,0.9966892007524739
2260,0.06310016250000101,0.996684870806017
2261,0.06320984999999998,0.9966805333231161
2262,0.06332190416666698,0.9966761881485471
2263,0.06342367499999998,0.9966718360196539
2264,0.06353384166666601,0.9966674763402701
2265,0.0636463,0.9966631088990221
2266,0.0637553875,0.9966587339863139
2267,0.063870029166665,0.996654351166768
2268,0.063976095833334,0.9966499610473191
